year,countyreal,lpop,lemp,first.treat,treat
2006,40025.0,1.146767330555157,3.9318256327243257,0.0,0.0
2007,40025.0,1.146767330555157,3.5553480614894135,0.0,0.0
2003,40039.0,3.26354321636336,6.045005314036012,0.0,0.0
2004,40039.0,3.26354321636336,5.986452005284438,0.0,0.0
2005,40039.0,3.26354321636336,5.8998973535824915,0.0,0.0
2006,40039.0,3.26354321636336,5.983936280687191,0.0,0.0
2007,40039.0,3.26354321636336,6.023447592961033,0.0,0.0
2003,40063.0,2.649997269653593,4.624972813284271,0.0,0.0
2004,40063.0,2.649997269653593,4.454347296253507,0.0,0.0
2005,40063.0,2.649997269653593,4.276666119016055,0.0,0.0
2006,40063.0,2.649997269653593,4.110873864173311,0.0,0.0
2007,40063.0,2.649997269653593,4.5217885770490405,0.0,0.0
2003,40069.0,2.3526125865936938,4.499809670330265,0.0,0.0
2004,40069.0,2.3526125865936938,4.382026634673881,0.0,0.0
2005,40069.0,2.3526125865936938,4.189654742026425,0.0,0.0
2006,40069.0,2.3526125865936938,4.189654742026425,0.0,0.0
2007,40069.0,2.3526125865936938,4.663439094112067,0.0,0.0
2003,40075.0,2.325031281823876,4.605170185988092,0.0,0.0
2004,40075.0,2.325031281823876,4.382026634673881,0.0,0.0
2005,40075.0,2.325031281823876,4.2626798770413155,0.0,0.0
2006,40075.0,2.325031281823876,4.2626798770413155,0.0,0.0
2007,40075.0,2.325031281823876,4.110873864173311,0.0,0.0
2003,40083.0,3.5241227284994534,5.655991810819852,0.0,0.0
2004,40083.0,3.5241227284994534,5.384495062789089,0.0,0.0
2005,40083.0,3.5241227284994534,5.429345628954441,0.0,0.0
2006,40083.0,3.5241227284994534,5.438079308923196,0.0,0.0
2007,40083.0,3.5241227284994534,5.472270673671475,0.0,0.0
2003,40101.0,4.2406214679447825,7.026426808699636,0.0,0.0
2004,40101.0,4.2406214679447825,6.794586580876499,0.0,0.0
2005,40101.0,4.2406214679447825,6.910750787961936,0.0,0.0
2006,40101.0,4.2406214679447825,6.951772164398911,0.0,0.0
2007,40101.0,4.2406214679447825,6.78332520060396,0.0,0.0
2003,40119.0,4.222297926532561,6.960347729101308,0.0,0.0
2004,40119.0,4.222297926532561,6.877296071497429,0.0,0.0
2005,40119.0,4.222297926532561,6.720220155135295,0.0,0.0
2006,40119.0,4.222297926532561,6.810142450115136,0.0,0.0
2007,40119.0,4.222297926532561,6.836259277277067,0.0,0.0
2003,40137.0,3.765423741753722,6.206575926724928,0.0,0.0
2004,40137.0,3.765423741753722,6.171700597410915,0.0,0.0
2005,40137.0,3.765423741753722,6.194405391104672,0.0,0.0
2006,40137.0,3.765423741753722,6.302618975744905,0.0,0.0
2007,40137.0,3.765423741753722,6.3080984415095305,0.0,0.0
2003,40143.0,6.3338105706461185,9.27556615689389,0.0,0.0
2004,40143.0,6.3338105706461185,9.185022563991893,0.0,0.0
2005,40143.0,6.3338105706461185,9.213036733523925,0.0,0.0
2006,40143.0,6.3338105706461185,9.317758768743452,0.0,0.0
2007,40143.0,6.3338105706461185,9.361085258668608,0.0,0.0
2003,40145.0,4.0516284138133685,5.8916442118257715,0.0,0.0
2004,40145.0,4.0516284138133685,5.8522024797744745,0.0,0.0
2005,40145.0,4.0516284138133685,5.924255797414532,0.0,0.0
2006,40145.0,4.0516284138133685,6.0063531596017325,0.0,0.0
2007,40145.0,4.0516284138133685,6.021023349349527,0.0,0.0
2003,40153.0,2.917013688842586,5.733341276897746,0.0,0.0
2004,40153.0,2.917013688842586,5.641907070938114,0.0,0.0
2005,40153.0,2.917013688842586,5.726847747587197,0.0,0.0
2006,40153.0,2.917013688842586,5.869296913133774,0.0,0.0
2007,40153.0,2.917013688842586,5.950642552587727,0.0,0.0
2003,45007.0,5.110420295420896,7.6586995582682995,0.0,0.0
2004,45007.0,5.110420295420896,7.611842399580417,0.0,0.0
2005,45007.0,5.110420295420896,7.622174594817622,0.0,0.0
2006,45007.0,5.110420295420896,7.658227526161352,0.0,0.0
2007,45007.0,5.110420295420896,7.639642287858013,0.0,0.0
2003,45009.0,2.8128905815131486,5.030437921392435,0.0,0.0
2004,45009.0,2.8128905815131486,4.9344739331306915,0.0,0.0
2005,45009.0,2.8128905815131486,5.1298987149230735,0.0,0.0
2006,45009.0,2.8128905815131486,5.056245805348308,0.0,0.0
2007,45009.0,2.8128905815131486,5.14166355650266,0.0,0.0
2003,45013.0,4.7952697488486296,7.5822291942764615,0.0,0.0
2004,45013.0,4.7952697488486296,7.570443252057374,0.0,0.0
2005,45013.0,4.7952697488486296,7.6511201757027,0.0,0.0
2006,45013.0,4.7952697488486296,7.7458682297922685,0.0,0.0
2007,45013.0,4.7952697488486296,7.717796211013582,0.0,0.0
2003,45017.0,2.720308098497712,4.219507705176107,0.0,0.0
2004,45017.0,2.720308098497712,4.127134385045092,0.0,0.0
2005,45017.0,2.720308098497712,4.143134726391533,0.0,0.0
2006,45017.0,2.720308098497712,4.174387269895637,0.0,0.0
2007,45017.0,2.720308098497712,4.23410650459726,0.0,0.0
2003,45019.0,5.736472292478859,8.522379718103538,0.0,0.0
2004,45019.0,5.736472292478859,8.509362612301048,0.0,0.0
2005,45019.0,5.736472292478859,8.605753368395717,0.0,0.0
2006,45019.0,5.736472292478859,8.700181192753353,0.0,0.0
2007,45019.0,5.736472292478859,8.71292443512011,0.0,0.0
2003,45023.0,3.5283585272788343,5.3471075307174685,0.0,0.0
2004,45023.0,3.5283585272788343,5.351858133476067,0.0,0.0
2005,45023.0,3.5283585272788343,5.356586274672012,0.0,0.0
2006,45023.0,3.5283585272788343,5.476463551931511,0.0,0.0
2007,45023.0,3.5283585272788343,5.5254529391317835,0.0,0.0
2003,45025.0,3.7557901593965632,5.805134968916488,0.0,0.0
2004,45025.0,3.7557901593965632,5.733341276897746,0.0,0.0
2005,45025.0,3.7557901593965632,5.8522024797744745,0.0,0.0
2006,45025.0,3.7557901593965632,5.783825182329737,0.0,0.0
2007,45025.0,3.7557901593965632,5.8998973535824915,0.0,0.0
2003,45037.0,3.2025431702473033,5.099866427824199,0.0,0.0
2004,45037.0,3.2025431702473033,4.969813299576001,0.0,0.0
2005,45037.0,3.2025431702473033,5.030437921392435,0.0,0.0
2006,45037.0,3.2025431702473033,4.997212273764115,0.0,0.0
2007,45037.0,3.2025431702473033,5.272999558563747,0.0,0.0
2003,45051.0,5.28131870446459,7.987864096085687,0.0,0.0
2004,45051.0,5.28131870446459,7.974532844130228,0.0,0.0
2005,45051.0,5.28131870446459,8.112827478751374,0.0,0.0
2006,45051.0,5.28131870446459,8.199738960630786,0.0,0.0
2007,45051.0,5.28131870446459,8.286521373681236,0.0,0.0
2003,45055.0,3.9636092568995793,6.1779441140506,0.0,0.0
2004,45055.0,3.9636092568995793,6.302618975744905,0.0,0.0
2005,45055.0,3.9636092568995793,6.408528791059498,0.0,0.0
2006,45055.0,3.9636092568995793,6.285998094508865,0.0,0.0
2007,45055.0,3.9636092568995793,6.3818160174060985,0.0,0.0
2003,45059.0,4.242290316970408,6.421622267806518,0.0,0.0
2004,45059.0,4.242290316970408,6.257667587882639,0.0,0.0
2005,45059.0,4.242290316970408,6.324358962381311,0.0,0.0
2006,45059.0,4.242290316970408,6.3561076606958915,0.0,0.0
2007,45059.0,4.242290316970408,6.342121418721152,0.0,0.0
2003,45067.0,3.5685744910702875,5.69035945432406,0.0,0.0
2004,45067.0,3.5685744910702875,5.605802066295998,0.0,0.0
2005,45067.0,3.5685744910702875,5.6131281063880705,0.0,0.0
2006,45067.0,3.5685744910702875,5.645446897643238,0.0,0.0
2007,45067.0,3.5685744910702875,5.638354669333745,0.0,0.0
2003,45073.0,4.192907023378928,6.565264970035361,0.0,0.0
2004,45073.0,4.192907023378928,6.432940092739179,0.0,0.0
2005,45073.0,4.192907023378928,6.396929655216146,0.0,0.0
2006,45073.0,4.192907023378928,6.418364935936212,0.0,0.0
2007,45073.0,4.192907023378928,6.444131256700441,0.0,0.0
2003,45081.0,2.953920205739551,5.049856007249537,0.0,0.0
2004,45081.0,2.953920205739551,5.10594547390058,0.0,0.0
2005,45081.0,2.953920205739551,5.153291594497779,0.0,0.0
2006,45081.0,2.953920205739551,5.1647859739235145,0.0,0.0
2007,45081.0,2.953920205739551,5.111987788356544,0.0,0.0
2003,45087.0,3.397222826906744,5.225746673713202,0.0,0.0
2004,45087.0,3.397222826906744,5.017279836814924,0.0,0.0
2005,45087.0,3.397222826906744,5.093750200806762,0.0,0.0
2006,45087.0,3.397222826906744,5.327876168789581,0.0,0.0
2007,45087.0,3.397222826906744,5.407171771460119,0.0,0.0
2003,46013.0,3.5684053006460617,6.74993119378857,0.0,0.0
2004,46013.0,3.5684053006460617,6.68586094706836,0.0,0.0
2005,46013.0,3.5684053006460617,6.70196036600254,0.0,0.0
2006,46013.0,3.5684053006460617,6.782192056006791,0.0,0.0
2007,46013.0,3.5684053006460617,6.786716950605081,0.0,0.0
2003,46021.0,0.5777363290486176,3.044522437723423,0.0,0.0
2004,46021.0,0.5777363290486176,2.995732273553991,0.0,0.0
2005,46021.0,0.5777363290486176,2.70805020110221,0.0,0.0
2006,46021.0,0.5777363290486176,2.70805020110221,0.0,0.0
2007,46021.0,0.5777363290486176,2.5649493574615367,0.0,0.0
2003,46029.0,3.254127131880836,6.616065185132817,0.0,0.0
2004,46029.0,3.254127131880836,6.56244409369372,0.0,0.0
2005,46029.0,3.254127131880836,6.6240652277998935,0.0,0.0
2006,46029.0,3.254127131880836,6.593044534142437,0.0,0.0
2007,46029.0,3.254127131880836,6.5722825426940075,0.0,0.0
2003,46033.0,1.9844438130575563,4.23410650459726,0.0,0.0
2004,46033.0,1.9844438130575563,4.189654742026425,0.0,0.0
2005,46033.0,1.9844438130575563,4.418840607796598,0.0,0.0
2006,46033.0,1.9844438130575563,4.477336814478207,0.0,0.0
2007,46033.0,1.9844438130575563,4.394449154672439,0.0,0.0
2003,46047.0,2.008616635899557,4.605170185988092,0.0,0.0
2004,46047.0,2.008616635899557,4.6913478822291435,0.0,0.0
2005,46047.0,2.008616635899557,4.532599493153256,0.0,0.0
2006,46047.0,2.008616635899557,4.8283137373023015,0.0,0.0
2007,46047.0,2.008616635899557,4.836281906951478,0.0,0.0
2003,46065.0,2.802208202252043,6.133398042996649,0.0,0.0
2004,46065.0,2.802208202252043,6.126869184114185,0.0,0.0
2005,46065.0,2.802208202252043,6.1675164908883415,0.0,0.0
2006,46065.0,2.802208202252043,6.135564891081739,0.0,0.0
2007,46065.0,2.802208202252043,6.104793232414985,0.0,0.0
2003,46075.0,0.1764711431157791,3.4965075614664802,0.0,0.0
2004,46075.0,0.1764711431157791,3.4965075614664802,0.0,0.0
2005,46075.0,0.1764711431157791,3.258096538021482,0.0,0.0
2006,46075.0,0.1764711431157791,2.9444389791664403,0.0,0.0
2007,46075.0,0.1764711431157791,3.1780538303479458,0.0,0.0
2003,46079.0,2.422676573251866,5.459585514144159,0.0,0.0
2004,46079.0,2.422676573251866,5.313205979041787,0.0,0.0
2005,46079.0,2.422676573251866,5.424950017481403,0.0,0.0
2006,46079.0,2.422676573251866,5.303304908059076,0.0,0.0
2007,46079.0,2.422676573251866,5.3230099791384085,0.0,0.0
2003,46095.0,0.7338091622788351,2.3978952727983707,0.0,0.0
2004,46095.0,0.7338091622788351,2.70805020110221,0.0,0.0
2005,46095.0,0.7338091622788351,2.833213344056216,0.0,0.0
2006,46095.0,0.7338091622788351,2.9444389791664403,0.0,0.0
2007,46095.0,0.7338091622788351,3.367295829986474,0.0,0.0
2003,46105.0,1.2128334327581325,4.04305126783455,0.0,0.0
2004,46105.0,1.2128334327581325,4.02535169073515,0.0,0.0
2005,46105.0,1.2128334327581325,4.204692619390966,0.0,0.0
2006,46105.0,1.2128334327581325,4.174387269895637,0.0,0.0
2007,46105.0,1.2128334327581325,4.07753744390572,0.0,0.0
2003,46109.0,2.3041838143577427,5.147494476813453,0.0,0.0
2004,46109.0,2.3041838143577427,5.159055299214529,0.0,0.0
2005,46109.0,2.3041838143577427,5.247024072160486,0.0,0.0
2006,46109.0,2.3041838143577427,5.214935757608986,0.0,0.0
2007,46109.0,2.3041838143577427,5.1298987149230735,0.0,0.0
2003,46115.0,2.0087508010570665,4.812184355372417,0.0,0.0
2004,46115.0,2.0087508010570665,4.912654885736052,0.0,0.0
2005,46115.0,2.0087508010570665,5.0238805208462765,0.0,0.0
2006,46115.0,2.0087508010570665,5.087596335232384,0.0,0.0
2007,46115.0,2.0087508010570665,5.056245805348308,0.0,0.0
2003,46119.0,0.4421184257561999,2.833213344056216,0.0,0.0
2004,46119.0,0.4421184257561999,2.995732273553991,0.0,0.0
2005,46119.0,0.4421184257561999,2.70805020110221,0.0,0.0
2006,46119.0,0.4421184257561999,2.995732273553991,0.0,0.0
2007,46119.0,0.4421184257561999,2.8903717578961645,0.0,0.0
2003,46121.0,2.2027647577118348,3.4965075614664802,0.0,0.0
2004,46121.0,2.2027647577118348,3.7612001156935624,0.0,0.0
2005,46121.0,2.2027647577118348,3.4657359027997265,0.0,0.0
2006,46121.0,2.2027647577118348,3.58351893845611,0.0,0.0
2007,46121.0,2.2027647577118348,3.1780538303479458,0.0,0.0
2003,47005.0,2.8056002946680594,5.0689042022202315,0.0,0.0
2004,47005.0,2.8056002946680594,4.955827057601261,0.0,0.0
2005,47005.0,2.8056002946680594,4.990432586778736,0.0,0.0
2006,47005.0,2.8056002946680594,5.003946305945459,0.0,0.0
2007,47005.0,2.8056002946680594,4.941642422609304,0.0,0.0
2003,47007.0,2.51503163475992,3.970291913552122,0.0,0.0
2004,47007.0,2.51503163475992,3.8501476017100584,0.0,0.0
2005,47007.0,2.51503163475992,4.07753744390572,0.0,0.0
2006,47007.0,2.51503163475992,3.9318256327243257,0.0,0.0
2007,47007.0,2.51503163475992,4.1588830833596715,0.0,0.0
2003,47009.0,4.6617678871024815,6.943122422819428,0.0,0.0
2004,47009.0,4.6617678871024815,7.002155954403621,0.0,0.0
2005,47009.0,4.6617678871024815,7.068172000388042,0.0,0.0
2006,47009.0,4.6617678871024815,7.1204443723924875,0.0,0.0
2007,47009.0,4.6617678871024815,7.0967213784947605,0.0,0.0
2003,47013.0,3.6852227766103924,5.537334267018537,0.0,0.0
2004,47013.0,3.6852227766103924,5.541263545158426,0.0,0.0
2005,47013.0,3.6852227766103924,5.683579767338681,0.0,0.0
2006,47013.0,3.6852227766103924,5.6131281063880705,0.0,0.0
2007,47013.0,3.6852227766103924,5.655991810819852,0.0,0.0
2003,47029.0,3.513483857390715,5.3612921657094255,0.0,0.0
2004,47029.0,3.513483857390715,5.236441962829949,0.0,0.0
2005,47029.0,3.513483857390715,5.3471075307174685,0.0,0.0
2006,47029.0,3.513483857390715,5.3230099791384085,0.0,0.0
2007,47029.0,3.513483857390715,5.438079308923196,0.0,0.0
2003,47047.0,3.3605836987768583,5.0689042022202315,0.0,0.0
2004,47047.0,3.3605836987768583,5.075173815233827,0.0,0.0
2005,47047.0,3.3605836987768583,5.147494476813453,0.0,0.0
2006,47047.0,3.3605836987768583,5.407171771460119,0.0,0.0
2007,47047.0,3.3605836987768583,5.480638923341991,0.0,0.0
2003,47065.0,5.729762063615149,8.573195381531523,0.0,0.0
2004,47065.0,5.729762063615149,8.60300384782935,0.0,0.0
2005,47065.0,5.729762063615149,8.631949428714426,0.0,0.0
2006,47065.0,5.729762063615149,8.557759153162898,0.0,0.0
2007,47065.0,5.729762063615149,8.563695025067657,0.0,0.0
2003,47073.0,3.980858531203577,6.126869184114185,0.0,0.0
2004,47073.0,3.980858531203577,6.008813185442595,0.0,0.0
2005,47073.0,3.980858531203577,5.934894195619588,0.0,0.0
2006,47073.0,3.980858531203577,6.042632833682381,0.0,0.0
2007,47073.0,3.980858531203577,5.937536205082426,0.0,0.0
2003,47081.0,3.10436243807944,4.983606621708336,0.0,0.0
2004,47081.0,3.10436243807944,4.852030263919617,0.0,0.0
2005,47081.0,3.10436243807944,4.8283137373023015,0.0,0.0
2006,47081.0,3.10436243807944,4.890349128221754,0.0,0.0
2007,47081.0,3.10436243807944,5.0106352940962555,0.0,0.0
2003,47097.0,3.299570627573857,4.736198448394496,0.0,0.0
2004,47097.0,3.299570627573857,4.727387818712341,0.0,0.0
2005,47097.0,3.299570627573857,4.5217885770490405,0.0,0.0
2006,47097.0,3.299570627573857,4.787491742782046,0.0,0.0
2007,47097.0,3.299570627573857,4.882801922586371,0.0,0.0
2003,47099.0,3.687027740750462,5.8971538676367405,0.0,0.0
2004,47099.0,3.687027740750462,5.918893854273146,0.0,0.0
2005,47099.0,3.687027740750462,5.966146739123692,0.0,0.0
2006,47099.0,3.687027740750462,5.966146739123692,0.0,0.0
2007,47099.0,3.687027740750462,6.052089168924417,0.0,0.0
2003,47125.0,4.903554781573008,7.316548177182976,0.0,0.0
2004,47125.0,4.903554781573008,7.334981878871814,0.0,0.0
2005,47125.0,4.903554781573008,7.388946097618437,0.0,0.0
2006,47125.0,4.903554781573008,7.425953657077541,0.0,0.0
2007,47125.0,4.903554781573008,7.51479976048867,0.0,0.0
2003,47145.0,3.9495114498391377,6.023447592961033,0.0,0.0
2004,47145.0,3.9495114498391377,6.102558594613569,0.0,0.0
2005,47145.0,3.9495114498391377,6.192362489474872,0.0,0.0
2006,47145.0,3.9495114498391377,6.07993319509559,0.0,0.0
2007,47145.0,3.9495114498391377,6.049733455231958,0.0,0.0
2003,47157.0,6.799581922104186,9.486076373409563,0.0,0.0
2004,47157.0,6.799581922104186,9.447702360527948,0.0,0.0
2005,47157.0,6.799581922104186,9.40640045488065,0.0,0.0
2006,47157.0,6.799581922104186,9.470317173335742,0.0,0.0
2007,47157.0,6.799581922104186,9.524932109734822,0.0,0.0
2003,47171.0,2.8716984926305433,4.997212273764115,0.0,0.0
2004,47171.0,2.8716984926305433,4.6913478822291435,0.0,0.0
2005,47171.0,2.8716984926305433,4.859812404361672,0.0,0.0
2006,47171.0,2.8716984926305433,4.890349128221754,0.0,0.0
2007,47171.0,2.8716984926305433,4.859812404361672,0.0,0.0
2003,47173.0,2.879647794533189,4.51085950651685,0.0,0.0
2004,47173.0,2.879647794533189,4.343805421853684,0.0,0.0
2005,47173.0,2.879647794533189,4.330733340286331,0.0,0.0
2006,47173.0,2.879647794533189,4.634728988229636,0.0,0.0
2007,47173.0,2.879647794533189,4.454347296253507,0.0,0.0
2003,48015.0,3.1608228934195837,5.739792912179234,0.0,0.0
2004,48015.0,3.1608228934195837,5.8664680569332965,0.0,0.0
2005,48015.0,3.1608228934195837,5.8664680569332965,0.0,0.0
2006,48015.0,3.1608228934195837,5.8998973535824915,0.0,0.0
2007,48015.0,3.1608228934195837,5.998936561946683,0.0,0.0
2003,48019.0,2.870452457127233,4.7535901911063645,0.0,0.0
2004,48019.0,2.870452457127233,4.672828834461906,0.0,0.0
2005,48019.0,2.870452457127233,4.836281906951478,0.0,0.0
2006,48019.0,2.870452457127233,4.795790545596741,0.0,0.0
2007,48019.0,2.870452457127233,4.795790545596741,0.0,0.0
2003,48025.0,3.476892189364225,5.220355825078324,0.0,0.0
2004,48025.0,3.476892189364225,5.241747015059643,0.0,0.0
2005,48025.0,3.476892189364225,5.19295685089021,0.0,0.0
2006,48025.0,3.476892189364225,5.365976015021851,0.0,0.0
2007,48025.0,3.476892189364225,5.332718793265369,0.0,0.0
2003,48031.0,2.1303722703483787,4.574710978503383,0.0,0.0
2004,48031.0,2.1303722703483787,4.605170185988092,0.0,0.0
2005,48031.0,2.1303722703483787,4.418840607796598,0.0,0.0
2006,48031.0,2.1303722703483787,4.454347296253507,0.0,0.0
2007,48031.0,2.1303722703483787,4.59511985013459,0.0,0.0
2003,48043.0,2.182223736322862,4.836281906951478,0.0,0.0
2004,48043.0,2.182223736322862,4.890349128221754,0.0,0.0
2005,48043.0,2.182223736322862,5.1647859739235145,0.0,0.0
2006,48043.0,2.182223736322862,5.327876168789581,0.0,0.0
2007,48043.0,2.182223736322862,5.497168225293202,0.0,0.0
2003,48055.0,3.471780099784038,5.351858133476067,0.0,0.0
2004,48055.0,3.471780099784038,5.497168225293202,0.0,0.0
2005,48055.0,3.471780099784038,5.37989735354046,0.0,0.0
2006,48055.0,3.471780099784038,5.44673737166631,0.0,0.0
2007,48055.0,3.471780099784038,5.43372200355424,0.0,0.0
2003,48061.0,5.814807914290052,7.841492924460013,0.0,0.0
2004,48061.0,5.814807914290052,7.816416983691801,0.0,0.0
2005,48061.0,5.814807914290052,7.742402021815782,0.0,0.0
2006,48061.0,5.814807914290052,7.818430272070656,0.0,0.0
2007,48061.0,5.814807914290052,7.927685045615778,0.0,0.0
2003,48073.0,3.842865834730533,6.352629396319567,0.0,0.0
2004,48073.0,3.842865834730533,6.077642243349034,0.0,0.0
2005,48073.0,3.842865834730533,6.194405391104672,0.0,0.0
2006,48073.0,3.842865834730533,6.210600077024653,0.0,0.0
2007,48073.0,3.842865834730533,6.226536669287466,0.0,0.0
2003,48077.0,2.398440578637567,4.343805421853684,0.0,0.0
2004,48077.0,2.398440578637567,4.110873864173311,0.0,0.0
2005,48077.0,2.398440578637567,4.1588830833596715,0.0,0.0
2006,48077.0,2.398440578637567,3.912023005428146,0.0,0.0
2007,48077.0,2.398440578637567,3.8066624897703196,0.0,0.0
2003,48113.0,7.704766405898512,10.442696530693889,0.0,0.0
2004,48113.0,7.704766405898512,10.33912616065184,0.0,0.0
2005,48113.0,7.704766405898512,10.337118907970643,0.0,0.0
2006,48113.0,7.704766405898512,10.378478723292902,0.0,0.0
2007,48113.0,7.704766405898512,10.435262205052501,0.0,0.0
2003,48117.0,2.9210626052169615,5.424950017481403,0.0,0.0
2004,48117.0,2.9210626052169615,5.2832037287379885,0.0,0.0
2005,48117.0,2.9210626052169615,5.267858159063328,0.0,0.0
2006,48117.0,2.9210626052169615,5.4638318050256105,0.0,0.0
2007,48117.0,2.9210626052169615,5.497168225293202,0.0,0.0
2003,48121.0,6.070682299214611,8.623533227187563,0.0,0.0
2004,48121.0,6.070682299214611,8.630343289348893,0.0,0.0
2005,48121.0,6.070682299214611,8.682538124003075,0.0,0.0
2006,48121.0,6.070682299214611,8.757311846936409,0.0,0.0
2007,48121.0,6.070682299214611,8.80956425335415,0.0,0.0
2003,48151.0,1.4687955826316343,2.9444389791664403,0.0,0.0
2004,48151.0,1.4687955826316343,2.995732273553991,0.0,0.0
2005,48151.0,1.4687955826316343,2.5649493574615367,0.0,0.0
2006,48151.0,1.4687955826316343,2.995732273553991,0.0,0.0
2007,48151.0,1.4687955826316343,2.4849066497880004,0.0,0.0
2003,48173.0,0.3407487933884731,2.3978952727983707,0.0,0.0
2004,48173.0,0.3407487933884731,1.791759469228055,0.0,0.0
2005,48173.0,0.3407487933884731,1.9459101490553132,0.0,0.0
2006,48173.0,0.3407487933884731,2.0794415416798357,0.0,0.0
2007,48173.0,0.3407487933884731,1.3862943611198906,0.0,0.0
2003,48213.0,4.294246780663228,6.570882962339584,0.0,0.0
2004,48213.0,4.294246780663228,6.473890696352274,0.0,0.0
2005,48213.0,4.294246780663228,6.396929655216146,0.0,0.0
2006,48213.0,4.294246780663228,6.495265555937008,0.0,0.0
2007,48213.0,4.294246780663228,6.464588303689961,0.0,0.0
2003,48221.0,3.716008121502189,6.236369590203704,0.0,0.0
2004,48221.0,3.716008121502189,6.137727054086234,0.0,0.0
2005,48221.0,3.716008121502189,6.056784013228625,0.0,0.0
2006,48221.0,3.716008121502189,6.253828811575473,0.0,0.0
2007,48221.0,3.716008121502189,6.363028103540465,0.0,0.0
2003,48223.0,3.464485120898074,5.955837369464831,0.0,0.0
2004,48223.0,3.464485120898074,5.918893854273146,0.0,0.0
2005,48223.0,3.464485120898074,5.857933154483459,0.0,0.0
2006,48223.0,3.464485120898074,5.950642552587727,0.0,0.0
2007,48223.0,3.464485120898074,5.905361848054571,0.0,0.0
2003,48245.0,5.5296314479875415,8.017637159908478,0.0,0.0
2004,48245.0,5.5296314479875415,7.923348211930154,0.0,0.0
2005,48245.0,5.5296314479875415,8.09162741160107,0.0,0.0
2006,48245.0,5.5296314479875415,8.186185994226083,0.0,0.0
2007,48245.0,5.5296314479875415,8.173011311724972,0.0,0.0
2003,48249.0,3.671885877737365,5.62040086571715,0.0,0.0
2004,48249.0,3.671885877737365,5.762051382780177,0.0,0.0
2005,48249.0,3.671885877737365,5.739792912179234,0.0,0.0
2006,48249.0,3.671885877737365,5.786897381366708,0.0,0.0
2007,48249.0,3.671885877737365,5.869296913133774,0.0,0.0
2003,48271.0,1.217579807732153,2.6390573296152584,0.0,0.0
2004,48271.0,1.217579807732153,1.6094379124341003,0.0,0.0
2005,48271.0,1.217579807732153,1.6094379124341003,0.0,0.0
2006,48271.0,1.217579807732153,2.1972245773362196,0.0,0.0
2007,48271.0,1.217579807732153,2.302585092994046,0.0,0.0
2003,48277.0,3.8815431791741712,6.322565239927284,0.0,0.0
2004,48277.0,3.8815431791741712,6.240275845170769,0.0,0.0
2005,48277.0,3.8815431791741712,6.150602768446279,0.0,0.0
2006,48277.0,3.8815431791741712,6.376726947898627,0.0,0.0
2007,48277.0,3.8815431791741712,6.456769655572163,0.0,0.0
2003,48291.0,4.2506928255928464,6.26530121273771,0.0,0.0
2004,48291.0,4.2506928255928464,6.246106765481563,0.0,0.0
2005,48291.0,4.2506928255928464,6.19644412779452,0.0,0.0
2006,48291.0,4.2506928255928464,6.2766434893416445,0.0,0.0
2007,48291.0,4.2506928255928464,6.289715570908998,0.0,0.0
2003,48295.0,1.1174340429086975,3.58351893845611,0.0,0.0
2004,48295.0,1.1174340429086975,3.912023005428146,0.0,0.0
2005,48295.0,1.1174340429086975,4.04305126783455,0.0,0.0
2006,48295.0,1.1174340429086975,3.9889840465642745,0.0,0.0
2007,48295.0,1.1174340429086975,4.204692619390966,0.0,0.0
2003,48305.0,1.8794650496471605,3.784189633918261,0.0,0.0
2004,48305.0,1.8794650496471605,3.713572066704308,0.0,0.0
2005,48305.0,1.8794650496471605,3.8066624897703196,0.0,0.0
2006,48305.0,1.8794650496471605,3.871201010907891,0.0,0.0
2007,48305.0,1.8794650496471605,2.995732273553991,0.0,0.0
2003,48317.0,1.557302158013572,2.5649493574615367,0.0,0.0
2004,48317.0,1.557302158013572,1.0986122886681098,0.0,0.0
2005,48317.0,1.557302158013572,2.0794415416798357,0.0,0.0
2006,48317.0,1.557302158013572,1.3862943611198906,0.0,0.0
2007,48317.0,1.557302158013572,1.9459101490553132,0.0,0.0
2003,48323.0,3.8564468685392943,5.7899601708972535,0.0,0.0
2004,48323.0,3.8564468685392943,5.455321115357702,0.0,0.0
2005,48323.0,3.8564468685392943,5.501258210544727,0.0,0.0
2006,48323.0,3.8564468685392943,5.717027701406222,0.0,0.0
2007,48323.0,3.8564468685392943,5.916202062607435,0.0,0.0
2003,48341.0,3.00176404578571,5.749392985908253,0.0,0.0
2004,48341.0,3.00176404578571,5.594711379601839,0.0,0.0
2005,48341.0,3.00176404578571,5.58724865840025,0.0,0.0
2006,48341.0,3.00176404578571,5.6937321388027,0.0,0.0
2007,48341.0,3.00176404578571,5.697093486505405,0.0,0.0
2003,48351.0,2.712838717834007,3.332204510175204,0.0,0.0
2004,48351.0,2.712838717834007,3.4657359027997265,0.0,0.0
2005,48351.0,2.712838717834007,3.8066624897703196,0.0,0.0
2006,48351.0,2.712838717834007,3.6109179126442243,0.0,0.0
2007,48351.0,2.712838717834007,3.828641396489095,0.0,0.0
2003,48357.0,2.19789102187938,5.303304908059076,0.0,0.0
2004,48357.0,2.19789102187938,5.236441962829949,0.0,0.0
2005,48357.0,2.19789102187938,5.181783550292085,0.0,0.0
2006,48357.0,2.19789102187938,5.25227342804663,0.0,0.0
2007,48357.0,2.19789102187938,5.2574953720277815,0.0,0.0
